lead_id,client_id,company_name_raw,industry_vertical,city_id,requested_geography,anchor_screen_id,lead_source,lead_date,sales_stage_reached,lost_date,requested_start_date,requested_duration_days,requested_num_screens,indicated_budget,quoted_price_per_slot_per_day,client_target_price_per_slot_per_day,price_gap_pct,negotiation_rounds,competitor_mentioned,loss_reason,loss_reason_detail,campaign_objective,ad_type
LEAD-001322,CLI-00219,,auto,ACS,ACS:Greenhollow,ACS-SCR-000323,repeat_client_inquiry,2026-02-26,quote_sent,2026-03-02,2026-04-27,120,10,461611.13,31.49,27.08,0.1629,0,False,price_too_high,Client benchmarked against a cheaper media mix,conversion,EV Awareness Campaign (Conversion)
LEAD-001323,,Regency Hotels,hospitality,DAT,DAT:Kestrel Heights,DAT-SCR-002059,referral,2026-06-09,quote_sent,2026-06-13,2026-08-11,69,6,39375.99,91.68,,,0,False,inventory_unavailable,Requested screens already booked for the flight dates,awareness,Loyalty Membership Drive (Awareness)
LEAD-001324,CLI-00213,,education,LH,LH:North Terminus,LH-SCR-004789,repeat_client_inquiry,2025-10-16,initial_inquiry,2025-10-22,2025-12-07,38,3,25459.32,,,,0,False,budget_mismatch,Approved budget came in lower than initial ask,conversion,Program Launch Campaign (Conversion)
LEAD-001325,,Core Software,technology,LH,LH:Financial Row,LH-SCR-003246,referral,2026-08-13,quote_sent,2026-08-19,2026-09-21,54,1,14191.67,126.17,86.48,0.459,0,False,price_too_high,Client benchmarked against a cheaper media mix,conversion,App Download Drive (Conversion)
LEAD-001326,CLI-00261,,education,DAT,DAT:Ashford Row,DAT-SCR-002139,trade_show,2026-08-07,negotiating,2026-08-19,2026-09-21,7,4,4617.75,71.71,69.0,0.0393,3,True,went_with_competitor,Lost to a digital/social budget reallocation,reach,Program Launch Campaign (Reach)
LEAD-001327,CLI-00239,,education,DAT,DAT:Lakeside Loop,DAT-SCR-000494,repeat_client_inquiry,2026-06-07,quote_sent,2026-06-13,2026-07-07,9,1,9043.23,56.24,42.69,0.3174,0,False,price_too_high,Rate card premium on hub screens broke the budget,frequency,Open House Announcement (Frequency)
LEAD-001328,CLI-00129,,finance,ACS,ACS:Greenhollow,ACS-SCR-000370,inbound_call,2026-07-31,initial_inquiry,2026-08-04,2026-08-15,7,6,16628.58,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,reach,Digital Banking Launch (Reach)
LEAD-001329,,Link Communications,telecom,DAT,DAT:Union Flats,DAT-SCR-001624,trade_show,2026-05-06,initial_inquiry,2026-05-07,2026-06-22,37,18,36630.08,,,,0,False,targeting_mismatch,Audience profile was not a fit for offered screens,frequency,Unlimited Plan Promo (Frequency)
LEAD-001330,CLI-00085,,retail,DAT,DAT:Northbank,DAT-SCR-002316,repeat_client_inquiry,2026-02-09,quote_sent,2026-02-16,2026-03-14,136,6,284222.18,51.32,,,0,False,inventory_unavailable,Preferred time-block was sold out,frequency,Loyalty Program Push (Frequency)
LEAD-001331,,Plaza Hospitality Group,hospitality,DAT,DAT:Lakeside Loop,DAT-SCR-001572,trade_show,2026-06-14,verbal_agreement,2026-07-25,2026-09-14,31,1,17359.83,36.11,36.64,-0.0145,2,False,contract_terms_disagreement,Legal review flagged liability clauses,frequency,Loyalty Membership Drive (Frequency)
LEAD-001332,,Drive Cars,auto,DAT,DAT:Bellwood,DAT-SCR-000030,website_form,2025-09-11,quote_sent,2025-09-25,2025-11-12,41,2,69929.87,32.11,22.61,0.4202,0,False,price_too_high,Rate card premium on hub screens broke the budget,awareness,Year-End Clearance Event (Awareness)
LEAD-001333,CLI-00339,,auto,LH,LH:Market Quarter,LH-SCR-003456,repeat_client_inquiry,2026-07-25,initial_inquiry,2026-07-27,2026-08-18,37,10,5490.46,,,,0,False,targeting_mismatch,Requested geography did not match available inventory,reach,Year-End Clearance Event (Reach)
LEAD-001334,,Fresh Brands,cpg,ACS,ACS:Cobblestone Village,ACS-SCR-001724,cold_outreach,2026-02-16,negotiating,2026-03-06,2026-03-23,15,1,55617.14,49.67,42.47,0.1695,3,False,price_too_high,Rate card premium on hub screens broke the budget,reach,New Product Launch (Reach)
LEAD-001335,,Legacy Developments,real_estate,LH,LH:Riverside Junction,LH-SCR-004693,repeat_client_inquiry,2026-01-18,initial_inquiry,2026-01-22,2026-03-08,29,3,41718.78,,,,0,False,budget_mismatch,Approved budget came in lower than initial ask,awareness,New Development Launch (Awareness)
LEAD-001336,CLI-00455,,retail,DAT,DAT:Kestrel Heights,DAT-SCR-000262,repeat_client_inquiry,2026-01-14,initial_inquiry,2026-01-16,2026-02-05,32,7,303438.6,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,conversion,Loyalty Program Push (Conversion)
LEAD-001337,,Highway Automotive,auto,DAT,DAT:Northbank,DAT-SCR-002492,repeat_client_inquiry,2026-05-17,quote_sent,2026-05-28,2026-06-09,46,18,82182.9,52.72,39.02,0.3511,0,False,budget_mismatch,Approved budget came in lower than initial ask,reach,New Model Launch (Reach)
LEAD-001338,,Nature Consumer Goods,cpg,DAT,DAT:Ashford Row,DAT-SCR-000014,repeat_client_inquiry,2026-05-20,initial_inquiry,2026-05-25,2026-07-13,42,1,109634.93,,,,0,False,no_response_ghosted,Client stopped responding after initial call,awareness,Brand Awareness Campaign (Awareness)
LEAD-001339,CLI-00064,,real_estate,DAT,DAT:Founders Square,DAT-SCR-002405,repeat_client_inquiry,2025-09-03,quote_sent,2025-09-17,2025-10-04,44,10,25827.17,77.19,70.06,0.1018,0,True,went_with_competitor,Client signed with a rival OOH network,conversion,Home Buying Fair Promo (Conversion)
LEAD-001340,,Torque Motors,auto,ACS,ACS:Sunridge Acres,ACS-SCR-001700,cold_outreach,2026-07-07,negotiating,2026-07-26,2026-09-10,29,8,131051.17,105.15,99.16,0.0604,3,True,contract_terms_disagreement,Payment terms could not be aligned,awareness,New Model Launch (Awareness)
LEAD-001341,CLI-00307,,hospitality,LH,LH:Cathedral Heights,LH-SCR-000069,trade_show,2026-04-07,quote_sent,2026-04-17,2026-06-08,28,15,179072.16,75.1,57.72,0.3011,0,False,price_too_high,Quoted rate exceeded client ceiling,awareness,Weekend Getaway Promo (Awareness)
LEAD-001342,,Pulse Wireless,telecom,ACS,ACS:Windmere Park,ACS-SCR-000592,repeat_client_inquiry,2025-09-22,initial_inquiry,2025-09-27,2025-10-14,17,1,22410.36,,,,0,False,no_response_ghosted,Client stopped responding after initial call,conversion,5G Network Launch (Conversion)
LEAD-001343,CLI-00448,,education,LH,LH:Harborfront,LH-SCR-000136,inbound_call,2025-10-14,negotiating,2025-11-03,2025-11-19,26,1,39374.04,70.79,51.36,0.3783,2,False,price_too_high,Client benchmarked against a cheaper media mix,reach,Open House Announcement (Reach)
LEAD-001344,,Trend Retail Co,retail,DAT,DAT:Union Flats,DAT-SCR-000543,cold_outreach,2025-11-03,initial_inquiry,2025-11-05,2025-12-05,23,2,23441.28,,,,0,False,timing_conflict,Requested flight overlapped a blackout period,frequency,Loyalty Program Push (Frequency)
LEAD-001345,CLI-00456,,healthcare,ACS,ACS:Brookview,ACS-SCR-001426,repeat_client_inquiry,2025-10-15,initial_inquiry,2025-10-18,2025-11-08,15,7,18209.03,,,,0,False,no_response_ghosted,Follow-up emails went unanswered,reach,New Clinic Announcement (Reach)
LEAD-001346,CLI-00176,,retail,LH,LH:North Terminus,LH-SCR-002344,repeat_client_inquiry,2026-03-17,initial_inquiry,2026-03-21,2026-05-14,7,16,9230.28,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,frequency,Seasonal Sale Promotion (Frequency)
LEAD-001347,CLI-00152,,entertainment,ACS,ACS:Cobblestone Village,ACS-SCR-001501,referral,2026-06-23,quote_sent,2026-06-29,2026-08-08,15,17,7233.77,34.87,32.43,0.0752,0,True,went_with_competitor,Client signed with a rival OOH network,reach,Concert Tour Announcement (Reach)
LEAD-001348,,Signal Communications,telecom,ACS,ACS:Windmere Park,ACS-SCR-001455,inbound_call,2026-03-07,negotiating,2026-03-21,2026-04-30,65,16,107591.52,53.03,51.24,0.0349,2,True,went_with_competitor,Competitor offered a bundled multi-city rate,frequency,Bundle Offer Awareness (Frequency)
LEAD-001349,CLI-00219,,auto,ACS,ACS:Greenhollow,ACS-SCR-001287,repeat_client_inquiry,2025-10-15,negotiating,2025-10-30,2025-12-16,77,13,330639.5,37.77,36.93,0.0227,1,False,contract_terms_disagreement,Payment terms could not be aligned,reach,Test Drive Promotion (Reach)
LEAD-001350,CLI-00509,,entertainment,DAT,DAT:Central Yard,DAT-SCR-000332,repeat_client_inquiry,2026-04-03,quote_sent,2026-04-13,2026-05-07,23,13,8615.6,67.49,55.2,0.2226,0,False,price_too_high,Quoted rate exceeded client ceiling,conversion,Ticket Sale Push (Conversion)
LEAD-001351,,Quantum Systems,technology,ACS,ACS:Southgate Commons,ACS-SCR-000695,trade_show,2025-10-19,initial_inquiry,2025-10-26,2025-12-10,17,3,56053.14,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,conversion,Enterprise Awareness Push (Conversion)
LEAD-001352,CLI-00479,,cpg,DAT,DAT:Lakeside Loop,DAT-SCR-002020,inbound_call,2026-05-15,initial_inquiry,2026-05-21,2026-07-11,20,8,38888.36,,,,0,False,budget_mismatch,Approved budget came in lower than initial ask,frequency,Brand Awareness Campaign (Frequency)
LEAD-001353,CLI-00421,,technology,LH,LH:Downtown Core,LH-SCR-000053,website_form,2025-12-26,negotiating,2026-01-17,2026-02-28,37,16,77816.67,67.77,,,1,False,inventory_unavailable,Corridor exclusivity request could not be honored,frequency,App Download Drive (Frequency)
LEAD-001354,CLI-00019,,retail,LH,LH:Harborfront,LH-SCR-006143,inbound_call,2025-12-22,verbal_agreement,2026-01-22,2026-02-16,7,19,12657.5,110.83,103.66,0.0692,2,False,contract_terms_disagreement,Legal review flagged liability clauses,conversion,New Store Opening (Conversion)
LEAD-001355,,Signal Wireless,telecom,ACS,ACS:Fallowfield,ACS-SCR-000280,referral,2026-05-11,quote_sent,2026-05-19,2026-07-02,15,11,19754.16,28.57,21.5,0.3288,0,False,budget_mismatch,Client budget was reallocated mid-quarter,reach,5G Network Launch (Reach)
LEAD-001356,,Bright Education Group,education,DAT,DAT:Founders Square,DAT-SCR-002116,cold_outreach,2026-05-30,initial_inquiry,2026-06-06,2026-07-21,74,11,12622.77,,,,0,False,timing_conflict,Requested flight overlapped a blackout period,awareness,Program Launch Campaign (Awareness)
LEAD-001357,,Public Services,government,LH,LH:Cathedral Heights,LH-SCR-000580,referral,2025-12-13,initial_inquiry,2025-12-14,2026-02-06,60,6,58542.71,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,awareness,Civic Engagement Campaign (Awareness)
LEAD-001358,CLI-00242,,auto,DAT,DAT:Union Flats,DAT-SCR-001748,trade_show,2025-11-03,initial_inquiry,2025-11-05,2025-12-20,40,12,92866.57,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,frequency,EV Awareness Campaign (Frequency)
LEAD-001359,,Neon Productions,entertainment,DAT,DAT:Ashford Row,DAT-SCR-000168,inbound_call,2026-03-02,initial_inquiry,2026-03-07,2026-05-05,51,11,78690.61,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,reach,Streaming Series Launch (Reach)
LEAD-001360,CLI-00435,,education,ACS,ACS:Maple Grove,ACS-SCR-001252,repeat_client_inquiry,2025-10-15,negotiating,2025-10-31,2025-11-19,7,10,248638.54,117.22,106.28,0.1029,2,True,went_with_competitor,Lost to a digital/social budget reallocation,awareness,Program Launch Campaign (Awareness)
LEAD-001361,,Cinema Media Group,entertainment,DAT,DAT:Northbank,DAT-SCR-002975,website_form,2026-06-25,quote_sent,2026-07-01,2026-08-17,41,1,122856.84,37.84,38.88,-0.0267,0,True,went_with_competitor,Lost to a digital/social budget reallocation,frequency,Concert Tour Announcement (Frequency)
LEAD-001362,CLI-00484,,technology,ACS,ACS:Brookview,ACS-SCR-001544,cold_outreach,2025-09-02,negotiating,2025-09-17,2025-11-02,32,17,12296.29,26.45,,,2,False,inventory_unavailable,Requested screens already booked for the flight dates,reach,Enterprise Awareness Push (Reach)
LEAD-001363,,Corner Boutique,retail,DAT,DAT:Kestrel Heights,DAT-SCR-000431,cold_outreach,2026-07-29,quote_sent,2026-08-09,2026-09-13,15,11,25663.29,35.85,28.51,0.2575,0,False,price_too_high,Client benchmarked against a cheaper media mix,frequency,New Store Opening (Frequency)
LEAD-001364,,Highstreet Boutique,retail,LH,LH:Harborfront,LH-SCR-004061,inbound_call,2026-05-17,negotiating,2026-05-26,2026-07-14,43,3,58130.29,126.21,86.25,0.4633,3,False,price_too_high,Rate card premium on hub screens broke the budget,conversion,Weekend Flash Sale (Conversion)
LEAD-001365,,Care Health Group,healthcare,DAT,DAT:Northbank,DAT-SCR-002331,website_form,2026-01-24,verbal_agreement,2026-03-08,2026-04-17,42,8,1666.87,31.43,30.18,0.0414,4,False,campaign_cancelled_internally,Internal reorg delayed campaign approval indefinitely,awareness,Open Enrollment Campaign (Awareness)
LEAD-001366,,Nova Mobile,telecom,LH,LH:Old Mill District,LH-SCR-005517,website_form,2026-04-18,initial_inquiry,2026-04-22,2026-05-25,18,7,28407.66,,,,0,False,no_response_ghosted,Client stopped responding after initial call,frequency,5G Network Launch (Frequency)
LEAD-001367,CLI-00353,,hospitality,ACS,ACS:Cobblestone Village,ACS-SCR-001503,repeat_client_inquiry,2026-07-07,quote_sent,2026-07-16,2026-07-26,35,14,30567.67,33.84,27.13,0.2473,0,False,budget_mismatch,Indicated budget could not cover requested screen count,frequency,Seasonal Package Deal (Frequency)
LEAD-001368,,ByteWorks Software,technology,DAT,DAT:Milltown,DAT-SCR-002194,cold_outreach,2026-07-30,negotiating,2026-08-14,2026-09-19,34,20,20715.9,35.51,32.54,0.0913,3,False,contract_terms_disagreement,Legal review flagged liability clauses,reach,App Download Drive (Reach)
LEAD-001369,CLI-00294,,nonprofit,ACS,ACS:Cobblestone Village,ACS-SCR-000503,repeat_client_inquiry,2026-05-14,quote_sent,2026-05-25,2026-06-30,25,1,6228.52,28.36,19.12,0.4833,0,False,budget_mismatch,Approved budget came in lower than initial ask,awareness,Community Support Campaign (Awareness)
LEAD-001370,CLI-00447,,retail,DAT,DAT:Ashford Row,DAT-SCR-002839,cold_outreach,2025-11-18,quote_sent,2025-11-21,2025-12-24,16,1,3566.21,49.86,46.44,0.0736,0,True,went_with_competitor,Client signed with a rival OOH network,frequency,Weekend Flash Sale (Frequency)
LEAD-001371,,Quantum Solutions,technology,ACS,ACS:Windmere Park,ACS-SCR-000306,referral,2025-11-14,quote_sent,2025-11-24,2025-12-07,20,17,31375.68,22.99,18.91,0.2158,0,False,budget_mismatch,Client budget was reallocated mid-quarter,frequency,App Download Drive (Frequency)
LEAD-001372,,Landmark Developments,real_estate,LH,LH:Financial Row,LH-SCR-003251,website_form,2026-05-08,initial_inquiry,2026-05-14,2026-06-20,25,2,95992.27,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,awareness,Neighborhood Awareness (Awareness)
LEAD-001373,CLI-00435,,education,LH,LH:Uptown Crescent,LH-SCR-000254,cold_outreach,2025-09-26,initial_inquiry,2025-09-29,2025-11-01,40,15,351352.58,,,,0,False,no_response_ghosted,Client stopped responding after initial call,reach,Enrollment Drive (Reach)
LEAD-001374,,Daily Snacks,cpg,DAT,DAT:Lakeside Loop,DAT-SCR-000330,trade_show,2025-08-22,initial_inquiry,2025-08-25,2025-09-27,50,7,3842.58,,,,0,False,no_response_ghosted,Client stopped responding after initial call,reach,Sampling Event Tie-in (Reach)
LEAD-001375,,Ledger Advisors,finance,ACS,ACS:Windmere Park,ACS-SCR-000046,website_form,2025-08-30,initial_inquiry,2025-09-01,2025-09-20,25,7,109794.97,,,,0,False,no_response_ghosted,Inquiry appears to have been exploratory only,reach,Retirement Planning Awareness (Reach)
LEAD-001376,,Community Wellness Center,healthcare,LH,LH:Riverside Junction,LH-SCR-005958,cold_outreach,2025-09-22,initial_inquiry,2025-09-27,2025-11-10,42,7,82786.9,,,,0,False,timing_conflict,Client campaign timeline shifted and no longer aligned,awareness,Flu Season Reminder (Awareness)
LEAD-001377,,Urban Retail Co,retail,LH,LH:Uptown Crescent,LH-SCR-005447,inbound_call,2026-06-07,initial_inquiry,2026-06-14,2026-07-11,48,2,30254.6,,,,0,False,budget_mismatch,Approved budget came in lower than initial ask,awareness,New Store Opening (Awareness)
LEAD-001378,CLI-00376,,education,DAT,DAT:Bellwood,DAT-SCR-001677,trade_show,2026-03-12,verbal_agreement,2026-04-25,2026-06-13,18,1,10700.44,20.85,21.62,-0.0356,2,False,campaign_cancelled_internally,Internal reorg delayed campaign approval indefinitely,conversion,Scholarship Awareness (Conversion)
LEAD-001379,,Comfort Resorts,hospitality,DAT,DAT:Union Flats,DAT-SCR-001637,trade_show,2026-05-04,initial_inquiry,2026-05-09,2026-06-18,35,3,41699.38,,,,0,False,no_response_ghosted,Client stopped responding after initial call,conversion,Weekend Getaway Promo (Conversion)
LEAD-001380,,Encore Live Events,entertainment,ACS,ACS:Greenhollow,ACS-SCR-001689,website_form,2026-06-23,quote_sent,2026-07-07,2026-08-20,37,14,12171.61,50.22,33.49,0.4996,0,False,budget_mismatch,Approved budget came in lower than initial ask,frequency,Movie Release Teaser (Frequency)
LEAD-001381,CLI-00165,,technology,ACS,ACS:Sunridge Acres,ACS-SCR-001642,repeat_client_inquiry,2025-11-14,quote_sent,2025-11-17,2025-12-24,19,5,69235.13,56.43,52.36,0.0777,0,True,went_with_competitor,Competitor offered a bundled multi-city rate,frequency,Developer Conference Promo (Frequency)
LEAD-001382,CLI-00132,,cpg,DAT,DAT:Lakeside Loop,DAT-SCR-000284,repeat_client_inquiry,2025-10-09,quote_sent,2025-10-23,2025-11-19,10,5,9500.38,33.74,,,0,False,inventory_unavailable,Requested screens already booked for the flight dates,awareness,Sampling Event Tie-in (Awareness)
LEAD-001383,CLI-00187,,healthcare,DAT,DAT:Harrow Point,DAT-SCR-002894,referral,2025-08-31,quote_sent,2025-09-12,2025-10-17,20,10,65887.04,159.45,123.55,0.2906,0,False,price_too_high,Client benchmarked against a cheaper media mix,frequency,New Clinic Announcement (Frequency)
LEAD-001384,CLI-00505,,retail,ACS,ACS:Cobblestone Village,ACS-SCR-001519,inbound_call,2026-02-14,quote_sent,2026-02-17,2026-04-11,50,8,23764.33,22.48,,,0,False,timing_conflict,Requested flight overlapped a blackout period,frequency,Loyalty Program Push (Frequency)
LEAD-001385,CLI-00238,,government,ACS,ACS:Southgate Commons,ACS-SCR-000589,repeat_client_inquiry,2026-06-28,quote_sent,2026-07-11,2026-08-09,15,2,5655.86,32.64,22.43,0.4552,0,False,budget_mismatch,Approved budget came in lower than initial ask,reach,Census/Enrollment Drive (Reach)
LEAD-001386,CLI-00146,,finance,ACS,ACS:Maple Grove,ACS-SCR-001569,inbound_call,2025-10-20,initial_inquiry,2025-10-24,2025-12-19,41,6,332843.09,,,,0,False,timing_conflict,Requested flight overlapped a blackout period,reach,Digital Banking Launch (Reach)
LEAD-001387,CLI-00383,,retail,DAT,DAT:Founders Square,DAT-SCR-000289,repeat_client_inquiry,2025-10-02,initial_inquiry,2025-10-09,2025-11-29,72,14,248194.22,,,,0,False,targeting_mismatch,Requested geography did not match available inventory,awareness,Weekend Flash Sale (Awareness)
LEAD-001388,CLI-00335,,retail,LH,LH:Cathedral Heights,LH-SCR-002778,repeat_client_inquiry,2026-06-24,negotiating,2026-07-07,2026-07-20,126,4,211160.03,144.43,143.18,0.0087,1,True,went_with_competitor,Client signed with a rival OOH network,conversion,New Store Opening (Conversion)
LEAD-001389,,Pure Snacks,cpg,ACS,ACS:Pine Hatch,ACS-SCR-000142,cold_outreach,2025-12-29,negotiating,2026-01-15,2026-02-04,17,21,42974.66,37.57,26.97,0.393,2,True,price_too_high,Rate card premium on hub screens broke the budget,awareness,New Product Launch (Awareness)
LEAD-001390,CLI-00096,,retail,ACS,ACS:Southgate Commons,ACS-SCR-000696,inbound_call,2026-06-14,initial_inquiry,2026-06-20,2026-07-15,28,5,5340.33,,,,0,False,budget_mismatch,Approved budget came in lower than initial ask,conversion,Weekend Flash Sale (Conversion)
