poi_id,city_id,city_zone,name,poi_type,scale,est_daily_footfall,anchor_location_id,distance_to_location_km,distance_to_location_mi,is_network_hub,side_of_road,peak_daypart
DAT-POI-0295,DAT,Central Yard,Harbor Central Business Park,office_park,major,8057,DAT-LOC-0181,0.152,0.094,True,near_side,morning
DAT-POI-0296,DAT,Founders Square,Crescent Apartments,residential_tower,minor,804,DAT-LOC-0129,0.231,0.144,False,near_side,evening
DAT-POI-0297,DAT,Milltown,Central Milltown Entertainment District,entertainment_district,major,6431,DAT-LOC-0176,0.404,0.251,False,near_side,night
DAT-POI-0298,DAT,Bellwood,Founders Nightlife Quarter,entertainment_district,neighborhood,3067,DAT-LOC-0234,0.434,0.27,False,far_side,evening
DAT-POI-0299,DAT,Central Yard,Harbor Central Grocery & Provisions,grocery_anchor,minor,664,DAT-LOC-0041,0.147,0.091,True,near_side,night
DAT-POI-0300,DAT,Central Yard,Central Yard Corporate Campus,corporate_campus,neighborhood,4308,DAT-LOC-0041,0.138,0.086,True,far_side,evening
DAT-POI-0301,DAT,Central Yard,Central Yard Mall,shopping_mall,neighborhood,3012,DAT-LOC-0041,0.106,0.066,True,near_side,afternoon
DAT-POI-0302,DAT,Central Yard,Riverside Central Office Commons,office_park,major,9587,DAT-LOC-0041,0.379,0.235,True,far_side,midday
DAT-POI-0303,DAT,Founders Square,Landmark Entertainment District,entertainment_district,minor,473,DAT-LOC-0079,0.092,0.057,False,far_side,afternoon
DAT-POI-0304,DAT,Northbank,Founders Northbank Medical Center,hospital,major,3232,DAT-LOC-0120,0.135,0.084,False,near_side,morning
DAT-POI-0305,DAT,Union Flats,Union Flats Theater Row,entertainment_district,neighborhood,1011,DAT-LOC-0283,0.477,0.296,False,far_side,night
DAT-POI-0306,DAT,Central Yard,Summit Central Convention Center,hotel_convention,major,7091,DAT-LOC-0171,0.313,0.194,True,near_side,morning
DAT-POI-0307,DAT,Central Yard,Central Yard Business Park,office_park,neighborhood,5219,DAT-LOC-0171,0.156,0.097,True,far_side,evening
DAT-POI-0308,DAT,Milltown,Milltown City Hall,government_building,minor,354,DAT-LOC-0016,0.199,0.124,True,near_side,morning
DAT-POI-0309,DAT,Milltown,Founders Milltown Apartments,residential_tower,minor,668,DAT-LOC-0016,0.017,0.011,True,far_side,evening
DAT-POI-0310,DAT,Milltown,Central Milltown Galleria,shopping_mall,neighborhood,1871,DAT-LOC-0016,0.132,0.082,True,near_side,evening
DAT-POI-0311,DAT,Kestrel Heights,Founders Kestrel Galleria,shopping_mall,minor,316,DAT-LOC-0217,0.287,0.178,False,far_side,night
DAT-POI-0312,DAT,Lakeside Loop,Landmark Lakeside Apartments,residential_tower,neighborhood,2895,DAT-LOC-0178,0.428,0.266,False,near_side,morning
DAT-POI-0313,DAT,Union Flats,Union Flats Residences,residential_tower,major,3088,DAT-LOC-0093,0.503,0.313,False,far_side,morning
DAT-POI-0314,DAT,Lakeside Loop,Riverside Lakeside Nightlife Quarter,entertainment_district,minor,720,DAT-LOC-0168,0.145,0.09,False,far_side,evening
DAT-POI-0315,DAT,Founders Square,Union Fresh Market,grocery_anchor,minor,623,DAT-LOC-0219,0.189,0.117,False,near_side,afternoon
DAT-POI-0316,DAT,Union Flats,Cedar Business Park,office_park,neighborhood,1621,DAT-LOC-0293,0.095,0.059,False,near_side,morning
DAT-POI-0317,DAT,Bellwood,Heritage Nightlife Quarter,entertainment_district,neighborhood,1507,DAT-LOC-0284,0.262,0.163,False,far_side,afternoon
DAT-POI-0318,DAT,Milltown,Central Grocery & Provisions,grocery_anchor,neighborhood,2235,DAT-LOC-0186,0.364,0.226,False,near_side,morning
DAT-POI-0319,DAT,Northbank,Northbank General Hospital,hospital,minor,125,DAT-LOC-0150,0.263,0.163,False,far_side,night
DAT-POI-0320,DAT,Lakeside Loop,Metro Health Pavilion,hospital,major,5360,DAT-LOC-0078,0.336,0.209,False,far_side,midday
DAT-POI-0321,DAT,Harrow Point,Harrow Point Office Commons,office_park,minor,377,DAT-LOC-0085,0.275,0.171,False,far_side,evening
DAT-POI-0322,DAT,Ashford Row,Union Ashford General Hospital,hospital,neighborhood,1398,DAT-LOC-0262,0.307,0.191,False,far_side,afternoon
DAT-POI-0323,DAT,Union Flats,Crescent Residences,residential_tower,neighborhood,1396,DAT-LOC-0193,0.181,0.112,False,near_side,evening
DAT-POI-0324,DAT,Harrow Point,Harrow Point Tech Campus,corporate_campus,major,2865,DAT-LOC-0115,0.728,0.452,False,far_side,evening
DAT-POI-0325,DAT,Central Yard,Central Yard Headquarters Campus,corporate_campus,minor,354,DAT-LOC-0061,0.199,0.124,True,far_side,evening
DAT-POI-0326,DAT,Central Yard,Central Yard Municipal Building,government_building,neighborhood,4308,DAT-LOC-0061,0.051,0.032,True,near_side,morning
DAT-POI-0327,DAT,Lakeside Loop,Lakeside Loop Theater Row,entertainment_district,major,9235,DAT-LOC-0258,0.282,0.175,False,far_side,afternoon
DAT-POI-0328,DAT,Kestrel Heights,Kestrel Heights Mall,shopping_mall,major,3984,DAT-LOC-0067,0.628,0.39,False,near_side,evening
DAT-POI-0329,DAT,Ashford Row,South Plaza,tourist_landmark,major,4506,DAT-LOC-0002,0.5,0.311,False,far_side,afternoon
DAT-POI-0330,DAT,Ashford Row,Ashford Row Mall,shopping_mall,minor,436,DAT-LOC-0002,0.054,0.034,False,far_side,afternoon
DAT-POI-0331,DAT,Bellwood,Cedar Bellwood Residences,residential_tower,major,6382,DAT-LOC-0064,0.155,0.096,False,far_side,evening
DAT-POI-0332,DAT,Union Flats,Central Grocery & Provisions,grocery_anchor,neighborhood,1878,DAT-LOC-0083,0.346,0.215,False,near_side,evening
DAT-POI-0333,DAT,Union Flats,Central Union Civic Center,government_building,minor,276,DAT-LOC-0123,0.256,0.159,False,far_side,evening
DAT-POI-0334,DAT,Milltown,Milltown Fresh Market,grocery_anchor,neighborhood,2587,DAT-LOC-0036,0.346,0.215,False,near_side,midday
DAT-POI-0335,DAT,Milltown,Milltown Residences,residential_tower,neighborhood,1113,DAT-LOC-0036,0.442,0.275,False,far_side,evening
DAT-POI-0336,DAT,Founders Square,Ivy Founders Galleria,shopping_mall,neighborhood,1365,DAT-LOC-0249,0.114,0.071,False,near_side,afternoon
DAT-POI-0337,DAT,Harrow Point,Harrow Point Corporate Center,office_park,minor,354,DAT-LOC-0025,0.178,0.111,True,far_side,evening
DAT-POI-0338,DAT,Harrow Point,Harrow Point Convention Center,hotel_convention,neighborhood,982,DAT-LOC-0025,0.116,0.072,True,near_side,night
DAT-POI-0339,DAT,Harrow Point,Metro Harrow Municipal Building,government_building,neighborhood,1111,DAT-LOC-0025,0.056,0.035,True,near_side,morning
DAT-POI-0340,DAT,Milltown,Milltown Residences,residential_tower,major,6669,DAT-LOC-0266,0.688,0.428,False,far_side,evening
DAT-POI-0341,DAT,Kestrel Heights,Kestrel Heights Nightlife Quarter,entertainment_district,major,4018,DAT-LOC-0287,0.386,0.24,False,far_side,evening
DAT-POI-0342,DAT,Union Flats,South Office Commons,office_park,flagship,10741,DAT-LOC-0023,0.254,0.158,True,far_side,morning
DAT-POI-0343,DAT,Union Flats,Cedar Union Market,grocery_anchor,neighborhood,906,DAT-LOC-0023,0.086,0.053,True,far_side,evening
DAT-POI-0344,DAT,Union Flats,Cedar Union Nightlife Quarter,entertainment_district,neighborhood,2245,DAT-LOC-0023,0.025,0.016,True,near_side,night
DAT-POI-0345,DAT,Bellwood,Ivy Institute of Technology,university,flagship,14088,DAT-LOC-0084,0.712,0.442,False,far_side,afternoon
DAT-POI-0346,DAT,Ashford Row,Grand Entertainment District,entertainment_district,major,2846,DAT-LOC-0132,0.389,0.242,False,far_side,afternoon
DAT-POI-0347,DAT,Northbank,Grand Northbank Business Park,office_park,neighborhood,1010,DAT-LOC-0110,0.402,0.25,False,near_side,morning
DAT-POI-0348,DAT,Lakeside Loop,Lakeside Loop Corporate Center,office_park,major,5234,DAT-LOC-0298,0.187,0.116,False,far_side,evening
DAT-POI-0349,DAT,Bellwood,Union Bellwood Mall,shopping_mall,flagship,18810,DAT-LOC-0104,0.889,0.552,False,far_side,morning
DAT-POI-0350,DAT,Northbank,Northbank Towers,residential_tower,neighborhood,1395,DAT-LOC-0230,0.434,0.27,False,far_side,midday
DAT-POI-0351,DAT,Bellwood,Parkview Bellwood Nightlife Quarter,entertainment_district,major,10501,DAT-LOC-0164,0.503,0.313,False,near_side,evening
DAT-POI-0352,DAT,Northbank,Ivy Northbank Nightlife Quarter,entertainment_district,major,3457,DAT-LOC-0220,0.455,0.283,False,near_side,night
DAT-POI-0353,DAT,Kestrel Heights,Landmark Health Pavilion,hospital,neighborhood,1147,DAT-LOC-0157,0.042,0.026,False,far_side,midday
DAT-POI-0354,DAT,Harrow Point,Parkview Museum,museum,minor,104,DAT-LOC-0045,0.046,0.029,True,far_side,afternoon
DAT-POI-0355,DAT,Harrow Point,Harrow Point Tech Campus,corporate_campus,neighborhood,1301,DAT-LOC-0045,0.192,0.119,True,far_side,evening
DAT-POI-0356,DAT,Harrow Point,Harrow Point Mall,shopping_mall,neighborhood,1195,DAT-LOC-0045,0.295,0.183,True,near_side,evening
DAT-POI-0357,DAT,Northbank,Founders Northbank Health Pavilion,hospital,neighborhood,790,DAT-LOC-0050,0.234,0.145,True,near_side,afternoon
DAT-POI-0358,DAT,Northbank,Grand Northbank Business Park,office_park,minor,107,DAT-LOC-0050,0.033,0.021,True,far_side,morning
DAT-POI-0359,DAT,Northbank,North Plaza,tourist_landmark,minor,136,DAT-LOC-0050,0.099,0.062,True,far_side,morning
DAT-POI-0360,DAT,Bellwood,Bellwood Grocery & Provisions,grocery_anchor,neighborhood,1482,DAT-LOC-0194,0.441,0.274,False,near_side,morning
DAT-POI-0361,DAT,Union Flats,Union Flats General Hospital,hospital,minor,253,DAT-LOC-0173,0.11,0.068,False,far_side,afternoon
DAT-POI-0362,DAT,Harrow Point,Harrow Point Hotel & Conference Center,hotel_convention,major,2988,DAT-LOC-0265,0.6,0.373,False,near_side,midday
DAT-POI-0363,DAT,Milltown,Milltown Shopping Center,shopping_mall,neighborhood,2407,DAT-LOC-0076,0.094,0.058,False,near_side,evening
DAT-POI-0364,DAT,Union Flats,Union Flats Galleria,shopping_mall,neighborhood,2319,DAT-LOC-0203,0.033,0.021,False,far_side,midday
DAT-POI-0365,DAT,Kestrel Heights,Parkview Kestrel Grocery & Provisions,grocery_anchor,flagship,7545,DAT-LOC-0087,0.314,0.195,False,near_side,afternoon
DAT-POI-0366,DAT,Founders Square,Founders Square Galleria,shopping_mall,major,4795,DAT-LOC-0189,0.738,0.459,False,near_side,evening
DAT-POI-0367,DAT,Bellwood,Union Bellwood Galleria,shopping_mall,neighborhood,1373,DAT-LOC-0004,0.09,0.056,True,near_side,afternoon
DAT-POI-0368,DAT,Bellwood,Landmark Entertainment District,entertainment_district,minor,533,DAT-LOC-0004,0.126,0.078,True,far_side,evening
DAT-POI-0369,DAT,Bellwood,Bellwood Market,grocery_anchor,flagship,14431,DAT-LOC-0004,0.252,0.157,True,far_side,afternoon
DAT-POI-0370,DAT,Bellwood,South Bellwood College,university,minor,482,DAT-LOC-0004,0.189,0.117,True,near_side,midday
DAT-POI-0371,DAT,Lakeside Loop,Stone Lakeside Grocery & Provisions,grocery_anchor,minor,367,DAT-LOC-0048,0.13,0.081,False,far_side,evening
DAT-POI-0372,DAT,Lakeside Loop,Crescent Theater Row,entertainment_district,neighborhood,1166,DAT-LOC-0048,0.315,0.196,False,near_side,afternoon
DAT-POI-0373,DAT,Bellwood,Bellwood Apartments,residential_tower,neighborhood,2513,DAT-LOC-0184,0.401,0.249,False,far_side,evening
DAT-POI-0374,DAT,Milltown,Milltown Grocery & Provisions,grocery_anchor,minor,635,DAT-LOC-0066,0.236,0.147,False,near_side,afternoon
DAT-POI-0375,DAT,Milltown,Harbor Grocery & Provisions,grocery_anchor,neighborhood,741,DAT-LOC-0166,0.238,0.148,False,near_side,morning
DAT-POI-0376,DAT,Lakeside Loop,Landmark Municipal Building,government_building,minor,572,DAT-LOC-0118,0.024,0.015,False,near_side,midday
DAT-POI-0377,DAT,Lakeside Loop,Landmark Lakeside Institute of Technology,university,neighborhood,1683,DAT-LOC-0188,0.057,0.035,False,far_side,morning
DAT-POI-0378,DAT,Ashford Row,Union Ashford Fresh Market,grocery_anchor,neighborhood,1300,DAT-LOC-0042,0.286,0.178,False,near_side,afternoon
DAT-POI-0379,DAT,Ashford Row,South Ashford Galleria,shopping_mall,major,4241,DAT-LOC-0042,0.158,0.098,False,far_side,midday
DAT-POI-0380,DAT,Kestrel Heights,Grand Kestrel Shopping Center,shopping_mall,major,3168,DAT-LOC-0297,0.788,0.49,False,near_side,evening
DAT-POI-0381,DAT,Lakeside Loop,Ivy Lakeside Plaza,tourist_landmark,minor,637,DAT-LOC-0058,0.199,0.124,True,near_side,evening
DAT-POI-0382,DAT,Lakeside Loop,Lakeside Loop Entertainment District,entertainment_district,minor,230,DAT-LOC-0058,0.175,0.109,True,near_side,night
DAT-POI-0383,DAT,Lakeside Loop,Lakeside Loop Medical Center,hospital,major,7251,DAT-LOC-0058,0.404,0.251,True,near_side,afternoon
DAT-POI-0384,DAT,Founders Square,Riverside Entertainment District,entertainment_district,major,5782,DAT-LOC-0099,0.685,0.426,False,near_side,night
DAT-POI-0385,DAT,Northbank,Grand Northbank Entertainment District,entertainment_district,major,2434,DAT-LOC-0140,0.539,0.335,False,near_side,afternoon
DAT-POI-0386,DAT,Northbank,Summit Northbank Fresh Market,grocery_anchor,major,3514,DAT-LOC-0240,0.273,0.17,False,far_side,afternoon
DAT-POI-0387,DAT,Founders Square,Founders Square Mall,shopping_mall,flagship,17864,DAT-LOC-0259,0.337,0.209,False,near_side,afternoon
DAT-POI-0388,DAT,Founders Square,Stone Founders Municipal Building,government_building,major,4853,DAT-LOC-0069,0.588,0.365,False,near_side,midday
DAT-POI-0389,DAT,Union Flats,Union Union Apartments,residential_tower,minor,463,DAT-LOC-0253,0.068,0.042,False,far_side,evening
DAT-POI-0390,DAT,Union Flats,Founders Union Theater Row,entertainment_district,neighborhood,1214,DAT-LOC-0233,0.411,0.255,False,far_side,afternoon
DAT-POI-0391,DAT,Milltown,Metro Milltown Theater Row,entertainment_district,major,6180,DAT-LOC-0146,0.281,0.175,False,near_side,midday
DAT-POI-0392,DAT,Ashford Row,Central Ashford Medical Center,hospital,neighborhood,1068,DAT-LOC-0172,0.182,0.113,False,far_side,afternoon
DAT-POI-0393,DAT,Harrow Point,Stone Office Commons,office_park,major,2647,DAT-LOC-0055,0.228,0.142,True,far_side,morning
DAT-POI-0394,DAT,Harrow Point,Harrow Point Grand Hotel,hotel_convention,neighborhood,595,DAT-LOC-0055,0.025,0.016,True,far_side,afternoon
DAT-POI-0395,DAT,Harrow Point,Ivy Grocery & Provisions,grocery_anchor,neighborhood,657,DAT-LOC-0055,0.258,0.16,True,far_side,afternoon
DAT-POI-0396,DAT,Union Flats,Union Flats Institute of Technology,university,minor,501,DAT-LOC-0153,0.272,0.169,False,near_side,midday
DAT-POI-0397,DAT,Harrow Point,Union Harrow Hotel & Conference Center,hotel_convention,major,2216,DAT-LOC-0005,0.518,0.322,False,far_side,afternoon
DAT-POI-0398,DAT,Harrow Point,Harrow Point Office Commons,office_park,neighborhood,1433,DAT-LOC-0005,0.486,0.302,False,near_side,evening
DAT-POI-0399,DAT,Founders Square,Founders Square Mall,shopping_mall,flagship,10596,DAT-LOC-0279,1.077,0.669,False,near_side,midday
DAT-POI-0400,DAT,Founders Square,Founders Square Mall,shopping_mall,major,6967,DAT-LOC-0149,0.692,0.43,False,near_side,afternoon
DAT-POI-0401,DAT,Milltown,Milltown General Hospital,hospital,neighborhood,1140,DAT-LOC-0096,0.252,0.157,False,near_side,midday
DAT-POI-0402,DAT,Bellwood,Bellwood Institute of Technology,university,minor,316,DAT-LOC-0254,0.237,0.147,False,far_side,afternoon
DAT-POI-0403,DAT,Bellwood,Bellwood Entertainment District,entertainment_district,major,8498,DAT-LOC-0204,0.779,0.484,False,near_side,night
DAT-POI-0404,DAT,Founders Square,Landmark Market,grocery_anchor,flagship,16475,DAT-LOC-0019,0.568,0.353,False,near_side,midday
DAT-POI-0405,DAT,Founders Square,Founders Square Nightlife Quarter,entertainment_district,neighborhood,1906,DAT-LOC-0019,0.19,0.118,False,far_side,evening
DAT-POI-0406,DAT,Central Yard,Metro Gallery,museum,major,15550,DAT-LOC-0091,0.15,0.093,True,near_side,afternoon
DAT-POI-0407,DAT,Central Yard,Heritage Tech Campus,corporate_campus,neighborhood,4823,DAT-LOC-0091,0.236,0.147,True,near_side,evening
DAT-POI-0408,DAT,Bellwood,Bellwood Grocery & Provisions,grocery_anchor,neighborhood,2409,DAT-LOC-0214,0.258,0.16,False,far_side,afternoon
DAT-POI-0409,DAT,Northbank,Northbank Theater Row,entertainment_district,neighborhood,1129,DAT-LOC-0090,0.407,0.253,False,near_side,evening
DAT-POI-0410,DAT,Northbank,Grand Northbank Plaza,tourist_landmark,major,2717,DAT-LOC-0020,0.44,0.273,True,far_side,morning
DAT-POI-0411,DAT,Northbank,Northbank College,university,neighborhood,655,DAT-LOC-0020,0.288,0.179,True,far_side,midday
DAT-POI-0412,DAT,Northbank,Northbank Shopping Center,shopping_mall,major,3895,DAT-LOC-0020,0.29,0.18,True,near_side,afternoon
DAT-POI-0413,DAT,Bellwood,Bellwood College,university,major,9497,DAT-LOC-0274,0.48,0.298,False,near_side,midday
DAT-POI-0414,DAT,Founders Square,Heritage Founders Mall,shopping_mall,flagship,10130,DAT-LOC-0119,0.918,0.57,False,near_side,afternoon
DAT-POI-0415,DAT,Milltown,Parkview Milltown Fresh Market,grocery_anchor,neighborhood,1573,DAT-LOC-0046,0.159,0.099,False,far_side,evening
DAT-POI-0416,DAT,Milltown,Metro Milltown Nightlife Quarter,entertainment_district,neighborhood,800,DAT-LOC-0046,0.183,0.114,False,near_side,evening
DAT-POI-0417,DAT,Central Yard,Riverside Grocery & Provisions,grocery_anchor,neighborhood,1698,DAT-LOC-0031,0.334,0.208,True,near_side,evening
DAT-POI-0418,DAT,Central Yard,Parkview Corporate Center,office_park,minor,1042,DAT-LOC-0031,0.209,0.13,True,far_side,midday
DAT-POI-0419,DAT,Central Yard,Heritage Central Shopping Center,shopping_mall,neighborhood,3680,DAT-LOC-0031,0.271,0.168,True,near_side,evening
DAT-POI-0420,DAT,Central Yard,North Museum,museum,minor,1086,DAT-LOC-0031,0.192,0.119,True,far_side,midday
DAT-POI-0421,DAT,Kestrel Heights,Metro Business Park,office_park,neighborhood,777,DAT-LOC-0147,0.247,0.153,False,far_side,afternoon
DAT-POI-0422,DAT,Harrow Point,North Harrow Corporate Center,office_park,major,1633,DAT-LOC-0165,0.301,0.187,False,far_side,evening
DAT-POI-0423,DAT,Lakeside Loop,Lakeside Loop Entertainment District,entertainment_district,neighborhood,3414,DAT-LOC-0148,0.036,0.022,False,near_side,evening
DAT-POI-0424,DAT,Union Flats,Union Flats Historic District,tourist_landmark,neighborhood,1531,DAT-LOC-0103,0.11,0.068,False,near_side,midday
DAT-POI-0425,DAT,Harrow Point,Cedar Harrow Convention Center,hotel_convention,major,1987,DAT-LOC-0245,0.789,0.49,False,near_side,midday
DAT-POI-0426,DAT,Bellwood,Grand Bellwood Nightlife Quarter,entertainment_district,major,7929,DAT-LOC-0244,0.537,0.334,False,far_side,evening
DAT-POI-0427,DAT,Founders Square,Founders Square Residences,residential_tower,minor,427,DAT-LOC-0209,0.171,0.106,False,near_side,night
DAT-POI-0428,DAT,Central Yard,Central Yard Corporate Center,office_park,neighborhood,2385,DAT-LOC-0081,0.071,0.044,True,far_side,evening
DAT-POI-0429,DAT,Central Yard,Metro Central Fresh Market,grocery_anchor,neighborhood,2558,DAT-LOC-0081,0.317,0.197,True,near_side,evening
DAT-POI-0430,DAT,Ashford Row,Ashford Row College,university,minor,208,DAT-LOC-0282,0.17,0.106,False,near_side,evening
DAT-POI-0431,DAT,Union Flats,Metro Union Office Commons,office_park,major,4399,DAT-LOC-0003,0.227,0.141,True,near_side,morning
DAT-POI-0432,DAT,Union Flats,Union Union Fresh Market,grocery_anchor,minor,608,DAT-LOC-0003,0.093,0.058,True,far_side,afternoon
DAT-POI-0433,DAT,Union Flats,Parkview Union City Hall,government_building,neighborhood,759,DAT-LOC-0003,0.207,0.129,True,near_side,morning
DAT-POI-0434,DAT,Union Flats,Ivy Union Galleria,shopping_mall,minor,462,DAT-LOC-0003,0.2,0.124,True,near_side,evening
DAT-POI-0435,DAT,Central Yard,Summit Shopping Center,shopping_mall,major,9690,DAT-LOC-0071,0.497,0.309,True,near_side,evening
DAT-POI-0436,DAT,Central Yard,South City Hall,government_building,neighborhood,5535,DAT-LOC-0071,0.087,0.054,True,near_side,morning
DAT-POI-0437,DAT,Founders Square,Founders Square City Hall,government_building,neighborhood,1132,DAT-LOC-0299,0.314,0.195,False,near_side,evening
DAT-POI-0438,DAT,Ashford Row,Landmark Medical Center,hospital,flagship,9928,DAT-LOC-0242,0.866,0.538,False,near_side,afternoon
DAT-POI-0439,DAT,Northbank,Northbank Office Commons,office_park,minor,384,DAT-LOC-0170,0.17,0.106,False,far_side,afternoon
DAT-POI-0440,DAT,Ashford Row,Ivy Ashford Corporate Center,office_park,flagship,10371,DAT-LOC-0212,1.02,0.634,False,far_side,morning
DAT-POI-0441,DAT,Ashford Row,Metro Apartments,residential_tower,minor,127,DAT-LOC-0052,0.257,0.16,False,far_side,evening
DAT-POI-0442,DAT,Ashford Row,Ashford Row Market,grocery_anchor,neighborhood,1312,DAT-LOC-0052,0.097,0.06,False,near_side,afternoon
